,comment,sentiment
1041,جمع کن برنامتو بدبخت شدیم رشید پور به خاطر تاثیر سوابق تحصیلی,-1
1042,اقای رشید پور لطفا شماره کارت جهت کمک به بیماران را بدید,-1
1043,شماره کارت لطفا,-1
1044,نه به تاثیر قطعی سوابق تحصیلی نه به تاثیر قطعی و ظالمانه سوابق تحصیلی لطفا اقای لاشکی را دعوت کنید چرا فرصت مساوی آموزشی را از جوانان گرفتید وزیر آموزش پرورش استعفا,0
1045,چرا عدالتو برای کنکور اجرا نمیکنید نباید سوابق تحصیلی روی کنکور تاثیر گذار باشه,-1
1046,نه به تاثیرقطعی معدل,-1
1047,سلام اقای رشیدپور لطفا بحث تاثیر معدل رو پیگیری کنید... پیگیری کنییید!!! نه اینکه دو دقیقه یه چیزی بخونید و تمام شما سر بحث موسسه و احسان علیخانی یک برنامه کامل رو دراختیار احسان علیخانی گذاشتید حالا کنکور که بحث یه امتحان نیست برای ما بحث آینده ماست... بخصوص ما بچه‌های نظام قدیم که تصمیم گرفتیم یسال پشت کنکور بمونیم و کلا فراموش شدیم توروخدا صدای ما باشید,-1
1048,وزیر ک جوابگو نیست بطفا آقای لاشکی رو دعوت کنین,-1
1049,۸۵ درصد داوطلبان مخالف تاثیر قطعی هستند لطفا اقای لاشکی را دعوت کنید وزیر اموزش پرورش جوابگو نیست,-1
1050,لطفا اقای لاشکی را دعوت کنید نه به مصاحبه یک طرفه تاثیر قطعی معدل را لغو کنید NUM۲ درصد داوطلبان مخالف تاثیر قطعی هستند,-1
1051,لطفا اقای لاشکی را دعوت کنید وزیر اموزش پرورش جوابگو نیست نه به مصاحبه یک طرفه,0
1052,❌ عدم توجه وزیر به داوطلبان نظام قدیم❌ وزیر در نشست ویژه خبری در پاسخ به سوال مجری که اصلا در این زمینه مسلط نبود در مورد تاثیر قطعی معدل گفت که اگر دانش اموزان دوازدهمی شش ماه‌ام بخونن میتونن موفق بشن اما راجع به دانش اموزان نظام قدیم صحبت واضحی نکرد. TAG مصاحبه یک طره,0
1053,۸۵ درصد داوطلبان باتاثیر قطعی مخالفند میزان رای ملت است بگذارید اینده مان را بسازیم ایران رستگار رحمانی‌ها کم ندارد چرا فرصت برابر تحصیل را از ما گرفتید تاثیر قطعی معدل را لغو کنید,0
1054,لطفا اقای لاشکی را دعوت کنید,-1
1055,اقای رشید پور عزیز خواهشا پیگیر حق ما کنکوریها باشید خواهش میکنیم,-1
1056,سلام... حتما کراوات بزن بهت میاد...,-1
1057,سلام من نمیدونم چجوری باید با برنامتون ارتباط بر قرار کنم ولی شمارا به خدا قسمتون میدم ی کمم از نانوائی‌ها بگید چهار پنچ سال پیش ما پنجفت جوراب زنانه میخریدیم هزار پنچتا نونم هزار الان نون همون قیمته ولی پنجفت جوراب هفت هزارو پونصد تازه این یکیشه چرا اینقدر بی عدالتی,-1
1058,ن ب تاثیر قطعی سوابق اگ بچه خودتون تو وضعیت ما بود چ میکردید کمکمووون کنیننن,1
1059,لطفا اقای لاشکی را دعوت کنید وزیر اموزش پرورش جوابگو نیست,1
1060,وزیر اموزش پرورش جوابگو نیست نه به مصاحبه یک طرفه,-1
1061,تاثیر قطعی معدل را لغو کنید NUM۲ درصد داوطلبان مخالف تاثیر قطعی هستند,-1
1062,آقای وزیر چرا مصاحبه‌ی ۱طرفه؟؟؟ چرا هیشکی به ما حرف ما گوش نمیکنه,-1
1063,۸۵ ٪ مخالفیم اون NUM۲٪ هم احتمالا آگاهی ندارن چه بلایی سرمون میاد چرا صدای مارو نمیشنویننن,-1
1064,نه به تاثیر قطعی و ظالمانه سوابق تحصیلی,-1
1066,♦️چرا مخالف لغو قانون تاثیر قطعی معدل هستند NUM۱ ♦️ چه اتفاقاتی رخ میدهد و چه افرادی سود میبرند ♦️ وقتی تاثیر قطعی معدل در کنکور اعمال شود به طبع دانش اموزان به کتاب و فیلم‌های مرتبط با اموزش دروس برای امتحان نهایی نیاز پیدا میکنند 🔻 بیش از ۱میلیون دانش اموز در کنکور شرکت میکنند 🔻 در سه رشته‌ی تحصیلی تجربی ریاضی و انسانی در دو مقطع سوم و پیش دانشگاهی (یازدهم و دوازدهم) NUM۲ درس امتحان نهایی برگزار میشود. 🔻 یعنی NUM۲ درس نیاز به خرید کتاب برای امتحان نهایی هست 🔻 شاید خیلی‌ها بگن ما فقط جزوهای دبیرهای مدرسه رو میخونیم بله درست میگوید اما وقتی NUM۲ درصد نمره‌ی نهایی در رتبه‌ی کنکور تاثیر قطعی بگذارد مسئله چیز دیگریست همه برای گرفتن نمره‌ی NUM۲ میجنگن و برای موفقیت بیشتر و گرفتن نمره‌ی NUM۲ شما به کتاب‌های کمک اموزشی نیاز پیدا میکنید ♦️ حالا به درامد حاصل از تولید کتب کمک اموزشی برای امتحان نهایی میپردازیم 🔻 اگر هر دانش اموز از بین NUM۲ درس که نهایی برگزار میشود NUM۲ کتاب کمک اموزشی تهیه کنید در امد زیر حاصل میشود LINK×NUM۲= LINK پس NUM۲ میلیون جلد کتاب تولید میشود اگر میانگین قیمت کتاب‌ها رو NUM۲ هزار تومان در نظر بگیریم: LINK×LINK= LINK 🔻 بله درست است است NUM۳ میلیارد تومان درامد حاصل از فروش کتب کمک اموزشی امتحان نهایی هزینه‌ی تولید کتاب NUM۲٪ هزینه‌ی حق مولف NUM۲٪ سود حاصل از فروش کتب برای انتشارات کتاب NUM۲٪ میباشد!! LINK×٪NUM۲= LINK 🔻 NUM۳ میلیارد تومان سود حاصل از فروش کتاب‌های کمک اموزشی ♦️♦️حالا فهمیدید چرا یک عده مخالف لغو قانون تاثیر قطعی معدل هستند و اینکه چرا یه عده سکوت کرده_اند.. ___ TAG یک‌سوال ♦️بنظر شما ایا افرادی که مخالفت میکنند با لغو قانون تاثیر قطعی معدل سود و منفعتشون در اجرای این قانون هست؟؟!! TAG یک‌سوال ♦️بنظر شما چرا تعداد انتشارات کتاب و فیلم‌های اموزشی و موسسات کنکوری و اموزشگاهای ازاد بسیار بالاست و روز به روز افزایش پیدا میکند؟؟!! TAG یک‌سوال‌مهم ♦️بنظر شما چرا باید سیستم نظام اموزشی کشور (اموزش و پرورش) به نحوی طراحی شده_باشد که برای موفقیت در درس و کنکور و امتحانات از کتب کمک اموزشی و فیلم کمک اموزشی و اموزشگاه‌های ازاد استفاده کرد؟؟!! ⁉️ ایا مافیایی وجود دارد.. TAG نه‌به‌تاثیرقطعی‌معدل TAG علت‌مخالفان TAG آگاهی TAG وحید,0
